100_WIKIPEDIA:MANUAL_DE_ESTILO/SECCIONES_DE_CURIOSIDADES	10_WIKIPEDIA:CIVISMO	11_WIKIPEDIA:CONFLICTO_DE_INTERÉS	12_WIKIPEDIA:CONSULTAS_DE_BORRADO_MEDIANTE_ARGUMENTACIÓN	13_WIKIPEDIA:CONTEXTUALIZAR	14_WIKIPEDIA:CONVENCIONES_DE_TÍTULOS	15_WIKIPEDIA:CREACIÓN_DE_ARTÍCULOS_CON_BOT	16_WIKIPEDIA:CREADORES_DE_CUENTAS	17_WIKIPEDIA:CRITERIOS_PARA_EL_BORRADO_RÁPIDO	18_WIKIPEDIA:CUENTA_DE_PROPÓSITO_PARTICULAR	19_WIKIPEDIA:DERECHOS_DE_AUTOR	1_WIKIPEDIA:ACERCA_DE_FIRMAR_ARTÍCULOS	20_WIKIPEDIA:ENLACES_EXTERNOS	21_WIKIPEDIA:ESTA_PÁGINA_ESTÁ_PROTEGIDA	22_WIKIPEDIA:ETIQUETA	23_WIKIPEDIA:ETIQUETAS_DE_USUARIO	24_WIKIPEDIA:EXENTOS_DE_BLOQUEO_A_IP	25_WIKIPEDIA:FIRMA_DE_USUARIO	26_WIKIPEDIA:FUENTES_FIABLES	27_WIKIPEDIA:GUÍA_DE_BORRADO_PARA_LOS_BIBLIOTECARIOS	28_WIKIPEDIA:GUÍA_PARA_EL_BORRADO	29_WIKIPEDIA:IGNORA_LAS_NORMAS	2_WIKIPEDIA:ADMINISTRADORES_DE_INTERFAZ	30_WIKIPEDIA:INFORMACIÓN_DE_SOPORTE_ENCICLOPÉDICO	31_WIKIPEDIA:LO_QUE_WIKIPEDIA_NO_ES	32_WIKIPEDIA:LOS_CINCO_PILARES	33_WIKIPEDIA:NO_HAGAS_ATAQUES_PERSONALES	34_WIKIPEDIA:NO_MORDER_A_LOS_NOVATOS	35_WIKIPEDIA:NO_SABOTEES_WIKIPEDIA_PARA_RESPALDAR_TUS_ARGUMENTOS	36_WIKIPEDIA:NOMBRES_DE_USUARIO	37_WIKIPEDIA:PÁGINA_DE_USUARIO	38_WIKIPEDIA:PÁGINAS_DE_AUTOPROMOCIÓN	39_WIKIPEDIA:PARA_BIBLIOTECARIOS	3_WIKIPEDIA:ARTÍCULOS_SIN_RELEVANCIA_APARENTE	40_WIKIPEDIA:PLANTILLAS_DE_NAVEGACIÓN	41_WIKIPEDIA:POLÍTICA_DE_BORRADO	42_WIKIPEDIA:POLÍTICA_DE_BOTS	43_WIKIPEDIA:POLÍTICA_DE_CONSULTAS	44_WIKIPEDIA:POLÍTICA_DE_PROTECCIÓN	45_WIKIPEDIA:POLÍTICA_DE_RESTAURACIÓN	46_WIKIPEDIA:POLÍTICA_DE_USO_DE_IMÁGENES	47_WIKIPEDIA:POLÍTICA_DE_WIKIPROYECTOS	48_WIKIPEDIA:POLÍTICAS_Y_CONVENCIONES	49_WIKIPEDIA:PRESUME_BUENA_FE	4_WIKIPEDIA:AUTOBIOGRAFÍA	50_WIKIPEDIA:PROPUESTAS_DE_BORRADO	51_WIKIPEDIA:PROSELITISMO	52_WIKIPEDIA:PSEUDOBOTS	53_WIKIPEDIA:PUNTO_DE_VISTA_NEUTRAL	54_WIKIPEDIA:REGLA_DE_LAS_TRES_REVERSIONES	55_WIKIPEDIA:REVALIDACIÓN_DE_BIBLIOTECARIOS	56_WIKIPEDIA:REVALIDACIÓN_DE_BIBLIOTECARIOS/TEXTO	57_WIKIPEDIA:REVERSORES	58_WIKIPEDIA:SEMIPROTECCIÓN_DE_PÁGINAS	59_WIKIPEDIA:SPAM	5_WIKIPEDIA:BIBLIOTECARIOS	60_WIKIPEDIA:SUPRESORES	61_WIKIPEDIA:USA_EL_SENTIDO_COMÚN	62_USUARIA:USERBOX_MUJER	63_WIKIPEDIA:USUARIOS_TÍTERES	64_WIKIPEDIA:VERIFICABILIDAD	65_WIKIPEDIA:VERIFICADORES	66_WIKIPEDIA:VOTACIONES	67_WIKIPEDIA:WIKIPEDIA_NO_ES_DE_PAPEL	68_WIKIPEDIA:WIKIPEDIA_NO_ES_UN_DICCIONARIO	69_WIKIPEDIA:WIKIPEDIA_NO_ES_UNA_FUENTE_PRIMARIA	6_WIKIPEDIA:BIOGRAFÍAS_DE_PERSONAS_VIVAS	70_WIKIPEDIA:CONVENCIÓN_SOBRE_FUENTES_DE_RELEVANCIA_PARA_ARTISTAS_PLÁSTICOS_CONTEMPORÁNEOS	71_WIKIPEDIA:DOCUMENTACIÓN_DE_LAS_PLANTILLAS_DE_AVISO_A_USUARIO	72_WIKIPEDIA:DOCUMENTACIÓN_DE_LAS_PLANTILLAS_DE_MANTENIMIENTO	73_WIKIPEDIA:ENCUESTAS	74_WIKIPEDIA:ESBOZO	75_WIKIPEDIA:ESPACIO_DE_NOMBRES_AYUDA	76_WIKIPEDIA:ESPACIO_DE_NOMBRES_WIKIPEDIA	77_WIKIPEDIA:ESPACIO_PRINCIPAL	78_WIKIPEDIA:ESTRUCTURA_DE_UN_ARTÍCULO	79_WIKIPEDIA:ETIQUETAS_DE_USUARIO	7_WIKIPEDIA:BURÓCRATAS	80_WIKIPEDIA:EVITA_LAS_AUTORREFERENCIAS	81_WIKIPEDIA:PÁGINAS_DE_DISCUSIÓN	82_WIKIPEDIA:PROPIEDAD_DE_LOS_ARTÍCULOS	83_WIKIPEDIA:REFERENCIAS	84_WIKIPEDIA:REVELACIÓN_DE_LA_TRAMA	85_WIKIPEDIA:SÉ_VALIENTE_AL_EDITAR_PÁGINAS	86_WIKIPEDIA:TOPÓNIMOS_DE_ESPAÑA	87_WIKIPEDIA:TRANSLITERACIÓN_Y_TRANSCRIPCIÓN	88_WIKIPEDIA:¿TÚ_O_USTED?	89_USUARIA:USERBOX_MUJER	8_WIKIPEDIA:CANDIDATOS_A_ARTÍCULOS_DESTACADOS/INFORMACIÓN	90_USUARIO:USERBOX/DOCUMENTACIÓN_DE_USERBOXES	91_WIKIPEDIA:VÉASE_TAMBIÉN	92_WIKIPEDIA:CONVENCIONES_IDIOMÁTICAS	93_WIKIPEDIA:MANUAL_DE_ESTILO	94_WIKIPEDIA:MANUAL_DE_ESTILO/ABREVIATURAS	95_WIKIPEDIA:MANUAL_DE_ESTILO/BIOGRAFÍAS	96_WIKIPEDIA:MANUAL_DE_ESTILO/PÁGINAS_DE_DESAMBIGUACIÓN	97_WIKIPEDIA:MANUAL_DE_ESTILO/ARTÍCULOS_RELACIONADOS_CON_JAPÓN	98_WIKIPEDIA:MANUAL_DE_ESTILO/MARCAS	99_WIKIPEDIA:MANUAL_DE_ESTILO/PÁGINAS_DE_DESAMBIGUACIÓN	9_WIKIPEDIA:CHECKUSERS	anon	articleid	date_time	deleted	editor	editor_id	minor	namespace	revert	reverteds	revid	sha1	text_chars	title
None	None	None	None	None	None	None	None	None	None	None	Wikipedia:Acerca de firmar artículos	None	None	None	None	None	None	None	None	None	None	None	None	Wikipedia:Lo que Wikipedia no es, Wikipedia:Lo que Wikipedia no es	Wikipedia:Los cinco pilares, Wikipedia:Los cinco pilares	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	Wikipedia:Votaciones	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	FALSE	257915	2009-09-22 14:08:19	FALSE	Muro Bot	341614	TRUE	3	FALSE		29950003	dz3w5vuxhgqofghr6af0u4tbt9o9p7d	8635	Usuario discusión:Xanto21
None	None	None	None	None	None	None	None	None	None	None	Wikipedia:Acerca de firmar artículos	None	None	None	None	None	None	None	None	None	None	None	None	Wikipedia:Lo que Wikipedia no es, Wikipedia:Lo que Wikipedia no es	Wikipedia:Los cinco pilares, Wikipedia:Los cinco pilares	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	FALSE	257917	2008-01-01 22:26:42	FALSE	Muro Bot	341614	TRUE	3	FALSE		14006778	ngflibf025lopfzx3742nyok8t5al3q	4252	Usuario discusión:83.53.182.141
None	None	None	None	None	None	None	None	None	None	None	Wikipedia:Acerca de firmar artículos	None	None	None	None	None	None	None	None	None	None	None	None	Wikipedia:Lo que Wikipedia no es, Wikipedia:Lo que Wikipedia no es	Wikipedia:Los cinco pilares, Wikipedia:Los cinco pilares	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	FALSE	257930	2007-12-23 15:19:18	FALSE	El bot de la dieta	449079	TRUE	3	FALSE		13780726	g8b9zbd9mkx9smi8qkf362h88ovivn1	4037	Usuario discusión:Crastino
None	None	None	None	None	None	None	None	None	None	None	Wikipedia:Acerca de firmar artículos	None	None	None	None	None	None	None	None	None	None	None	None	Wikipedia:Lo que Wikipedia no es, Wikipedia:Lo que Wikipedia no es	Wikipedia:Los cinco pilares, Wikipedia:Los cinco pilares	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	FALSE	257930	2008-05-24 15:25:40	FALSE	Muro Bot	341614	TRUE	3	FALSE		17636349	3y4fs6s3iohpyjfd6qhtrwqx7ats8as	3949	Usuario discusión:Crastino
None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	wikipedia:punto de vista neutral	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	Wikipedia:Wikipedia no es una fuente primaria	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	FALSE	257933	2008-01-02 14:20:31	FALSE	Muro Bot	341614	TRUE	3	FALSE		14019871	h1p51e0pq5wtxf7g3j5920hxqhz5cp2	1068	Usuario discusión:200.108.226.56
None	None	None	None	None	None	None	None	None	None	None	Wikipedia:Acerca de firmar artículos	None	None	None	None	None	None	None	None	None	None	None	None	Wikipedia:Lo que Wikipedia no es, Wikipedia:Lo que Wikipedia no es	Wikipedia:Los cinco pilares, Wikipedia:Los cinco pilares	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	FALSE	257937	2007-12-23 15:19:28	FALSE	El bot de la dieta	449079	TRUE	3	FALSE		13780730	s1p7di1ma208wdu6rf4gw629ui606u6	4037	Usuario discusión:Debaser~eswiki
None	None	None	None	None	None	None	None	None	None	None	Wikipedia:Acerca de firmar artículos	None	None	None	None	None	None	None	None	None	None	None	None	Wikipedia:Lo que Wikipedia no es, Wikipedia:Lo que Wikipedia no es	Wikipedia:Los cinco pilares, Wikipedia:Los cinco pilares	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	FALSE	257937	2008-05-24 17:18:25	FALSE	Muro Bot	341614	TRUE	3	FALSE		17642135	gcrznioa4fso8upnv4ns8padsk99n30	3949	Usuario discusión:Debaser~eswiki
None	None	None	None	None	None	None	None	None	None	None	Wikipedia:Acerca de firmar artículos	None	None	None	None	None	None	None	None	None	None	None	None	Wikipedia:Lo que Wikipedia no es, Wikipedia:Lo que Wikipedia no es	Wikipedia:Los cinco pilares, Wikipedia:Los cinco pilares	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	FALSE	257937	2015-03-18 00:28:34	FALSE	MediaWiki message delivery	2875979	FALSE	3	FALSE		80705417	5h5bmdart2oikosyatfwj9y4lmviiud	5684	Usuario discusión:Debaser~eswiki
None	None	None	None	None	None	None	None	None	None	None	Wikipedia:Acerca de firmar artículos	None	None	None	None	None	None	None	None	None	None	None	None	Wikipedia:Lo que Wikipedia no es, Wikipedia:Lo que Wikipedia no es	Wikipedia:Los cinco pilares, Wikipedia:Los cinco pilares	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	FALSE	257937	2015-04-19 14:22:00	FALSE	Maintenance script	3643376	TRUE	3	FALSE		81556183	5h5bmdart2oikosyatfwj9y4lmviiud	5684	Usuario discusión:Debaser~eswiki
None	None	None	None	None	None	None	None	None	None	None	Wikipedia:Acerca de firmar artículos	None	None	None	None	None	None	None	None	None	None	None	None	Wikipedia:Lo que Wikipedia no es, Wikipedia:Lo que Wikipedia no es	Wikipedia:Los cinco pilares, Wikipedia:Los cinco pilares	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	FALSE	257937	2015-04-21 08:29:37	FALSE	MediaWiki message delivery	2875979	FALSE	3	FALSE		81792812	8wuhbx6jab8b9u54f52e3h3q3n7rtbv	6391	Usuario discusión:Debaser~eswiki
None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	Wikipedia:Punto de vista neutral	None	None	None	None	None	None	None	None	None	None	None	Wikipedia:Verificabilidad	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	FALSE	257986	2006-04-29 16:24:43	FALSE	Edub	31283	TRUE	3	FALSE		3020942	d9t6p45fzg66aljmmlydg57a5xmoukf	7907	Usuario discusión:2pac
None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	Wikipedia:Punto de vista neutral	None	None	None	None	None	None	None	None	None	None	None	Wikipedia:Verificabilidad	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	FALSE	257986	2006-04-29 16:43:26	FALSE	Edub	31283	TRUE	3	FALSE		3021133	7m2ysz05ltoik6w3criria1ob3cdrau	8696	Usuario discusión:2pac
None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	Wikipedia:Punto de vista neutral	None	None	None	None	None	None	None	None	None	None	None	Wikipedia:Verificabilidad	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	FALSE	257986	2006-05-13 04:57:35	FALSE	DamiánDV	63769	FALSE	3	FALSE		3162428	odz7zyfw2v5xp40hjlnyjwqn4td1qlg	10529	Usuario discusión:2pac
None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	Wikipedia:Punto de vista neutral	None	None	None	None	None	None	None	None	None	None	None	Wikipedia:Verificabilidad	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	FALSE	257986	2006-05-15 14:41:56	FALSE	Edub	31283	TRUE	3	FALSE		3189041	08rilkhhckffkk6ijuyg2k81158fzaj	10850	Usuario discusión:2pac
None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	Wikipedia:Punto de vista neutral	None	None	None	None	None	None	None	None	None	None	None	Wikipedia:Verificabilidad	None	Wikipedia:Votaciones, Wikipedia:Votaciones	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	TRUE	257986	2006-06-07 15:46:37	FALSE	88.6.210.48		FALSE	3	FALSE		3461885	3c4wtxzm4ldv5nax9cdy9mjlykuqsj6	11847	Usuario discusión:2pac
None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	Wikipedia:Punto de vista neutral	None	None	None	None	None	None	None	None	None	None	None	Wikipedia:Verificabilidad	None	Wikipedia:Votaciones, Wikipedia:Votaciones	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	FALSE	257986	2006-06-15 22:26:17	FALSE	Kraft	83077	FALSE	3	FALSE		3565197	59qgs9r722o1wf2tudkr20dwqknnpk8	12210	Usuario discusión:2pac
None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	Wikipedia:Punto de vista neutral	None	None	None	None	None	None	None	None	None	None	None	Wikipedia:Verificabilidad	None	Wikipedia:Votaciones, Wikipedia:Votaciones, Wikipedia:Votaciones, Wikipedia:Votaciones	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	TRUE	257986	2006-06-19 19:46:56	FALSE	201.128.228.44		FALSE	3	FALSE		3608625	1uuy6zwj5d9cba21t1oolbcpw4jkgac	13515	Usuario discusión:2pac
None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	Wikipedia:Punto de vista neutral	None	None	None	None	None	None	None	None	None	None	None	Wikipedia:Verificabilidad	None	Wikipedia:Votaciones, Wikipedia:Votaciones	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	FALSE	257986	2006-06-19 20:19:01	FALSE	Equi	49172	TRUE	3	TRUE	3608625	3609007	59qgs9r722o1wf2tudkr20dwqknnpk8	12210	Usuario discusión:2pac
