100_WIKIPÉDIA:NOTORIÉTÉ_DES_SPORTIFS	101_WIKIPÉDIA:NOUVEAU_DÉPART	102_WIKIPÉDIA:PANTIN	103_WIKIPÉDIA:PAS_D'ATTAQUE_PERSONNELLE	104_WIKIPÉDIA:PAS_DE_MENACE_DE_POURSUITES_JUDICIAIRES	105_WIKIPÉDIA:PRINCIPE_DE_MOINDRE_SURPRISE	106_WIKIPÉDIA:PROTECTION	107_WIKIPÉDIA:RÈGLE_DES_TROIS_RÉVOCATIONS	108_WIKIPÉDIA:RÉSOLUTION_DE_CONFLIT	109_WIKIPÉDIA:RÉSUMÉ_INTRODUCTIF	10_WIKIPÉDIA:CONVENTIONS_D'UTILISATION_DES_IMAGES	110_WIKIPÉDIA:RÉVOCATEUR	111_WIKIPÉDIA:SCISSION_DE_CONTENU	112_WIKIPÉDIA:SECTIONS_ANECDOTIQUES	113_WIKIPÉDIA:SEMI-PROTECTION_ÉTENDUE	114_AIDE:SIGNATURE	115_WIKIPÉDIA:SOURCES_PRIMAIRES,_SECONDAIRES_ET_TERTIAIRES	116_WIKIPÉDIA:SOUS-PAGE	117_WIKIPÉDIA:STYLE_ENCYCLOPÉDIQUE	118_WIKIPÉDIA:SUPPOSER_LA_BONNE_FOI	119_WIKIPÉDIA:TERMES_À_UTILISER_AVEC_PRÉCAUTION	11_WIKIPÉDIA:CONVENTIONS_SUR_LES_CATÉGORIES	120_WIKIPÉDIA:TOUJOURS_COMMENTER_VOS_MODIFICATIONS_DANS_LA_BOÎTE_DE_RÉSUMÉ	121_WIKIPÉDIA:TRADUCTION_AUTOMATIQUE	122_WIKIPÉDIA:TRANSCRIPTION_DES_LANGUES_INDIENNES	123_WIKIPÉDIA:TRANSCRIPTION_DU_CHINOIS	124_AIDE:TRAVAILLER_COLLECTIVEMENT	125_WIKIPÉDIA:USAGE_RAISONNÉ_DES_SOURCES_DE_PRESSE	126_WIKIPÉDIA:VANDALISME	127_WIKIPÉDIA:WIKIPÉDIA_N'EST_PAS_UN_DICTIONNAIRE	12_WIKIPÉDIA:EXCEPTIONS_AU_DROIT_D'AUTEUR	13_WIKIPÉDIA:LIENS_VERS_LES_PORTAILS	14_WIKIPÉDIA:MASQUEUR_DE_MODIFICATIONS	15_WIKIPÉDIA:RESTRICTION_THÉMATIQUE	16_WIKIPÉDIA:RÉVOCATEUR	17_WIKIPÉDIA:SEMI-PROTECTION	18_WIKIPÉDIA:TRANSCRIPTION_DU_JAPONAIS	19_WIKIPÉDIA:TRAVAUX_INÉDITS	1_WIKIPÉDIA:ABUSEFILTER	20_WIKIPÉDIA:UTILISATION_DE_DONNÉES_WIKIDATA_DANS_LES_ARTICLES	21_WIKIPÉDIA:VÉRIFIABILITÉ	22_WIKIPÉDIA:PRINCIPES_FONDATEURS	23_WIKIPÉDIA:RÈGLES_DE_SAVOIR-VIVRE	24_WIKIPÉDIA:INTERPRÉTATION_CRÉATIVE_DES_RÈGLES	25_WIKIPÉDIA:DROIT_D'AUTEUR	26_WIKIPÉDIA:NEUTRALITÉ_DE_POINT_DE_VUE	27_WIKIPÉDIA:WIKIPÉDIA_EST_UNE_ENCYCLOPÉDIE	28_WIKIPÉDIA:RÈGLES_ET_RECOMMANDATIONS	29_WIKIPÉDIA:ACCESSIBILITÉ	2_WIKIPÉDIA:ACTIONS_ADMINISTRATIVES_(WMF)	30_WIKIPÉDIA:ARTICLES_CONSACRÉS_À_LA_PORNOGRAPHIE	31_WIKIPÉDIA:AUCUNE_CHANCE	32_WIKIPÉDIA:AUTOBIOGRAPHIE	33_WIKIPÉDIA:BANNISSEMENT	34_WIKIPÉDIA:BIOGRAPHIE_DE_PERSONNE_VIVANTE	35_WIKIPÉDIA:BLOCAGE_EN_ÉCRITURE	36_WIKIPÉDIA:CITATION_ET_RÉUTILISATION_DU_CONTENU_DE_WIKIPÉDIA	37_WIKIPÉDIA:CITEZ_VOS_SOURCES	38_WIKIPÉDIA:CODE_DE_BONNE_CONDUITE	39_WIKIPÉDIA:CONFLIT_D'INTÉRÊTS	3_WIKIPÉDIA:ADMINISTRATEUR	40_WIKIPÉDIA:CONSENSUS	41_WIKIPÉDIA:CONTENU_CHOQUANT	42_WIKIPÉDIA:CONTENU_ÉVASIF	43_AIDE:CONTRIBUTIONS_RÉMUNÉRÉES	44_WIKIPÉDIA:CONVENTIONS_BIBLIOGRAPHIQUES	45_WIKIPÉDIA:CONVENTIONS_CONCERNANT_LES_NOMBRES	46_WIKIPÉDIA:CONVENTIONS_D'UTILISATION_DES_IMAGES	47_WIKIPÉDIA:CONVENTIONS_DE_PLAN	48_WIKIPÉDIA:CONVENTIONS_DE_STYLE	49_WIKIPÉDIA:CONVENTIONS_FILMOGRAPHIQUES	4_UTILISATEUR:BALDURAR/BROUILLON_PORTAIL	50_WIKIPÉDIA:CONVENTIONS_SUR_LES_CATÉGORIES	51_WIKIPÉDIA:CONVENTIONS_SUR_LES_TITRES	52_WIKIPÉDIA:CONVENTIONS_SUR_LES_TITRES_D'ŒUVRES_DE_MUSIQUE_CLASSIQUE	53_WIKIPÉDIA:CONVENTIONS_SUR_LES_TITRES_DE_PERSONNAGES_DE_LA_MYTHOLOGIE_GRECQUE	54_WIKIPÉDIA:CONVENTIONS_TYPOGRAPHIQUES	55_WIKIPÉDIA:CRITÈRE_DES_DEUX_ANS	56_WIKIPÉDIA:CRITÈRES_D'ADMISSIBILITÉ_DES_ARTICLES	57_WIKIPÉDIA:CRITÈRES_DE_SUPPRESSION_IMMÉDIATE	58_WIKIPÉDIA:CRITÈRES_SPÉCIFIQUES_DE_NOTORIÉTÉ	59_WIKIPÉDIA:DATES	5_WIKIPÉDIA:BUREAUCRATE	60_UTILISATEUR:DESFOLIES/BROUILLON	61_WIKIPÉDIA:DÉVOILE_L'INTRIGUE_DU_RÉCIT	62_WIKIPÉDIA:DISCUTER_AU_LIEU_DE_VOTER	63_WIKIPÉDIA:ESPRIT_DE_NON-VIOLENCE	64_WIKIPÉDIA:ÉTIQUETTE	65_WIKIPÉDIA:FAUX-NEZ	66_WIKIPÉDIA:GUERRE_D'ÉDITION	67_WIKIPÉDIA:GUIDE_CONTRE_L'ANTHROPOCENTRISME	68_WIKIPÉDIA:GUIDE_PRATIQUE	69_WIKIPÉDIA:HARCÈLEMENT	6_WIKIPÉDIA:CITATION	70_PROJET:HOCKEY_SUR_GLACE/CONVENTIONS/NOTORIÉTÉ	71_WIKIPÉDIA:IMPORTANCE_DISPROPORTIONNÉE	72_WIKIPÉDIA:INTERNATIONALISATION	73_WIKIPÉDIA:JOUER_AVEC_LES_PRINCIPES,_RÈGLES_ET_RECOMMANDATIONS_DE_WIKIPÉDIA	74_WIKIPÉDIA:LIENS_EXTERNES	75_WIKIPÉDIA:LIENS_INTERNES	76_WIKIPÉDIA:LIMITEZ_L'USAGE_DE_LA_COULEUR_DANS_LES_ARTICLES	77_WIKIPÉDIA:LISTE_DES_CRITÈRES_SPÉCIFIQUES_DE_NOTORIÉTÉ	78_WIKIPÉDIA:MISE_EN_FORME_DES_IMAGES	79_WIKIPÉDIA:MOBILE	7_WIKIPÉDIA:CONTESTATION_DU_STATUT_D'ADMINISTRATEUR	80_WIKIPÉDIA:N'HÉSITEZ_PAS_!	81_WIKIPÉDIA:NE_JOUEZ_PAS_AU_CON_!	82_WIKIPÉDIA:NE_MORDEZ_PAS_LES_NOUVEAUX	83_WIKIPÉDIA:NE_PAS_DÉSORGANISER_WIKIPÉDIA_POUR_UNE_ARGUMENTATION_PERSONNELLE	84_WIKIPÉDIA:NÉOLOGISME	85_WIKIPÉDIA:NOM_D'UTILISATEUR	86_WIKIPÉDIA:NOM_D'UTILISATEUR_CONNU	87_WIKIPÉDIA:NOTORIÉTÉ	88_WIKIPÉDIA:NOTORIÉTÉ_DANS_LE_DOMAINE_DE_LA_PORNOGRAPHIE	89_WIKIPÉDIA:NOTORIÉTÉ_DANS_LE_FOOTBALL	8_WIKIPÉDIA:CONTESTATION_DU_STATUT_DE_BUREAUCRATE	90_WIKIPÉDIA:NOTORIÉTÉ_DE_LA_MUSIQUE	91_WIKIPÉDIA:NOTORIÉTÉ_DES_ARTS_VISUELS	92_WIKIPÉDIA:NOTORIÉTÉ_DES_ENTREPRISES,_SOCIÉTÉS_ET_PRODUITS	93_WIKIPÉDIA:NOTORIÉTÉ_DES_ÉVÉNEMENTS	94_WIKIPÉDIA:NOTORIÉTÉ_DES_FANZINES	95_WIKIPÉDIA:NOTORIÉTÉ_DES_JEUX_DE_SOCIÉTÉ	96_WIKIPÉDIA:NOTORIÉTÉ_DES_ŒUVRES_DE_FICTION	97_WIKIPÉDIA:NOTORIÉTÉ_DES_PERSONNALITÉS_POLITIQUES	98_WIKIPÉDIA:NOTORIÉTÉ_DES_PERSONNES	99_WIKIPÉDIA:NOTORIÉTÉ_DES_SITES_WEB	9_AIDE:CONTRIBUTIONS_RÉMUNÉRÉES	anon	articleid	date_time	deleted	editor	editor_id	minor	namespace	revert	reverteds	revid	sha1	text_chars	title
None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	Aide:Signature	Wikipédia:Sources primaires, Wikipédia:Sources primaires	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	Wikipédia:Citez vos sources, Wikipédia:Citez vos sources, Wikipédia:Citez vos sources	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	Wikipédia:critères d'admissibilité des articles	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia	None	None	None	None	None	None	None	None	None	None	None	None	None	None	WP:CGN	None	None	None	None	None	None	None	None	None	None	None	None	None	None	FALSE	12348587	2019-02-13 12:15:19	FALSE	Lomita	621253	FALSE	1	FALSE		156708828	s89lyqjw2rl5w4vbxvzg7kmprpqser4	3942	Discussion:ÉcoRev' : Revue critique d'écologie politique/Suppression
None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	Aide:Signature	Wikipédia:Sources primaires, Wikipédia:Sources primaires	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	Wikipédia:Citez vos sources, Wikipédia:Citez vos sources, Wikipédia:Citez vos sources	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	Wikipédia:critères d'admissibilité des articles	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia	None	None	None	None	None	None	None	None	None	None	None	None	None	None	WP:CGN, WP:CGN	None	None	None	None	None	None	None	None	None	None	None	None	None	None	FALSE	12348587	2019-02-14 05:57:29	FALSE	Ruyblas13	1595477	FALSE	1	FALSE		156730205	9if6xix4wmklgmo1ltfytd1gz0rlmq3	4542	Discussion:ÉcoRev' : Revue critique d'écologie politique/Suppression
None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	Aide:Signature	Wikipédia:Sources primaires, Wikipédia:Sources primaires	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	Wikipédia:Citez vos sources, Wikipédia:Citez vos sources, Wikipédia:Citez vos sources	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	Wikipédia:critères d'admissibilité des articles	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia	None	None	None	None	None	None	None	None	None	None	None	None	None	None	WP:CGN, WP:CGN	None	None	None	None	None	None	None	None	None	None	None	None	None	None	TRUE	12348587	2019-02-23 14:48:08	FALSE	2A01:E35:139C:3670:C49C:7EDD:BC60:345A		FALSE	1	FALSE		156988404	cf1ppu1crpomwv6hux0cduec6haukqo	5023	Discussion:ÉcoRev' : Revue critique d'écologie politique/Suppression
None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	Aide:Signature	Wikipédia:Sources primaires, Wikipédia:Sources primaires, WP:SPS	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	Wikipédia:Citez vos sources, Wikipédia:Citez vos sources, Wikipédia:Citez vos sources	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	Wikipédia:critères d'admissibilité des articles	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia	None	None	None	None	None	None	None	None	None	None	None	None	None	None	WP:CGN, WP:CGN, WP:CGN	None	None	None	None	None	None	None	None	None	None	None	None	None	None	FALSE	12348587	2019-02-23 15:27:15	FALSE	Salsero35	757207	FALSE	1	FALSE		156989133	smlwpq451wpl6qpi5xni2lfiqsu2w1b	5609	Discussion:ÉcoRev' : Revue critique d'écologie politique/Suppression
None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	Aide:Signature	Wikipédia:Sources primaires, Wikipédia:Sources primaires	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	Wikipédia:Citez vos sources, Wikipédia:Citez vos sources, Wikipédia:Citez vos sources	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	Wikipédia:critères d'admissibilité des articles	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia	None	None	None	None	None	None	None	None	None	None	None	None	None	None	WP:CGN	None	None	None	None	None	None	None	None	None	None	None	None	None	None	FALSE	12348592	2019-02-12 23:33:57	FALSE	Sergio1006	815721	FALSE	1	FALSE		156698849	4ld765gxcquro8hycp6ksdipeboahr7	3250	Discussion:Entropia/Suppression
None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	Aide:Signature	Wikipédia:Sources primaires, Wikipédia:Sources primaires	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	Wikipédia:Citez vos sources, Wikipédia:Citez vos sources, Wikipédia:Citez vos sources	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	Wikipédia:critères d'admissibilité des articles	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia	None	None	None	None	None	None	None	None	None	None	None	None	None	None	WP:CGN	None	None	None	None	None	None	None	None	None	None	None	None	None	None	FALSE	12348592	2019-02-13 12:17:03	FALSE	Lomita	621253	FALSE	1	FALSE		156708858	04i1ujfvlx7n074y50y8omie3bflpzh	3479	Discussion:Entropia/Suppression
None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	Aide:Signature	Wikipédia:Sources primaires, Wikipédia:Sources primaires	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	Wikipédia:Citez vos sources, Wikipédia:Citez vos sources, Wikipédia:Citez vos sources	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	Wikipédia:critères d'admissibilité des articles	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia	None	None	None	None	None	None	None	None	None	None	None	None	None	None	WP:N, WP:CGN	None	None	None	None	None	None	None	None	None	None	None	None	None	None	FALSE	12348592	2019-02-14 06:06:53	FALSE	Ruyblas13	1595477	FALSE	1	FALSE		156730322	jt0adv8u8qt86bial5tfhlaulhog8lh	3898	Discussion:Entropia/Suppression
None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	WP:SPS	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	Wikipédia:Citez vos sources	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	Wikipédia, Wikipédia, Wikipédia, Wikipédia	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	FALSE	12348656	2019-07-09 12:41:07	FALSE	Salsero35	757207	FALSE	1	FALSE		160766758	n95m9hdxqdln9wc5vozhdrth2fof4tf	1204	Discussion:Gustave Damien
None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	WP:SPS	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	Wikipédia:Citez vos sources	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	Wikipédia, Wikipédia, Wikipédia, Wikipédia	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	FALSE	12348656	2019-07-09 13:02:05	FALSE	JFDAMIEN	2079824	FALSE	1	FALSE		160767272	h7fo0rd3ok8plojaehrtdmihwtf2n6j	1361	Discussion:Gustave Damien
None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	WP:SPS, WP:SPS	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	Wikipédia:Citez vos sources	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	Wikipédia, Wikipédia, Wikipédia, Wikipédia	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	FALSE	12348656	2019-07-09 13:16:51	FALSE	Salsero35	757207	FALSE	1	FALSE		160767552	rqufjbfjucp62j4fqa8ey6ysb6496ls	1978	Discussion:Gustave Damien
None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	Wikipédia:Travaux inédits	None	None	None	None	None	None	None	WP:POV	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	Wikipédia:Conventions de style	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	WP:Proportion	None	Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia, wikipédia, wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia	None	Wikipédia:Liens internes	None	None	None	None	None	Wikipédia:N'hésitez pas	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	FALSE	12348663	2019-02-13 21:26:54	FALSE	Salsero35	757207	FALSE	4	FALSE		156723915	rwm1ljam76glltwun6ryrwibdkfsc9d	54350	Wikipédia:Le Bistro/13 février 2019
None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	Wikipédia:Travaux inédits	None	None	None	None	None	None	None	WP:POV	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	Wikipédia:Conventions de style	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	WP:Proportion	None	Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia, wikipédia, wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia	None	Wikipédia:Liens internes	None	None	None	None	None	Wikipédia:N'hésitez pas	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	FALSE	12348663	2019-02-13 21:28:47	FALSE	Salsero35	757207	FALSE	4	FALSE		156723942	1l2c5mbb7ctco84n9zwoftyd4bnzth2	54438	Wikipédia:Le Bistro/13 février 2019
None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	Wikipédia:Travaux inédits	None	None	None	None	None	None	None	WP:POV	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	Wikipédia:Conventions de style	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	WP:Proportion	None	Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia, wikipédia, wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia	None	Wikipédia:Liens internes	None	None	None	None	None	Wikipédia:N'hésitez pas	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	FALSE	12348663	2019-02-13 21:29:18	FALSE	Salsero35	757207	FALSE	4	FALSE		156723954	e4d3xmikulzhsamcn5lfkuey0e211zu	54439	Wikipédia:Le Bistro/13 février 2019
None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	Wikipédia:Travaux inédits	None	None	None	None	None	None	None	WP:POV	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	Wikipédia:Conventions de style	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	WP:Proportion	None	Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia, wikipédia, wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia	None	Wikipédia:Liens internes	None	None	None	None	None	Wikipédia:N'hésitez pas	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	FALSE	12348663	2019-02-13 21:37:05	FALSE	SRLVR	3256750	FALSE	4	FALSE		156724159	f27ee14y8t9e3gxjez050kpqzmsfk37	54723	Wikipédia:Le Bistro/13 février 2019
