100_WIKIPEDIA:ページの編集は大胆に	101_WIKIPEDIA:翻訳のガイドライン	102_WIKIPEDIA:常に要約欄に記入する	103_WIKIPEDIA:過剰な内容の整理	104_WIKIPEDIA:過剰なカテゴリ	105_WIKIPEDIA:著作権/履歴の保存	106_WIKIPEDIA:オーバーサイト依頼	107_WIKIPEDIA:編集フィルターのガイドライン	108_WIKIPEDIA:五本の柱	109_WIKIPEDIA:記事名の付け方/日本の皇族	10_WIKIPEDIA:荒らし	110_WIKIPEDIA:著作権/20080630迄	111_WIKIPEDIA:アカウント作成者	112_WIKIPEDIA:IPブロック適用除外	11_WIKIPEDIA:オープンプロクシは使わない	12_WIKIPEDIA:BOT	13_WIKIPEDIA:有償の寄稿の開示	14_WIKIPEDIA:中立的な観点	15_WIKIPEDIA:検証可能性	16_WIKIPEDIA:独自研究は載せない	17_WIKIPEDIA:存命人物の伝記	18_WIKIPEDIA:著作権	19_WIKIPEDIA:著作権/2008年7月13日までの文書対象	1_WIKIPEDIA:方針とガイドライン	20_WIKIPEDIA:アップロードされたファイルのライセンス	21_WIKIPEDIA:プロジェクト間の移動	22_WIKIPEDIA:画像利用の方針	23_WIKIPEDIA:カテゴリの方針	24_WIKIPEDIA:曖昧さ回避	25_WIKIPEDIA:保護の方針	26_WIKIPEDIA:半保護の方針	27_WIKIPEDIA:削除の方針	28_WIKIPEDIA:即時削除の方針	29_WIKIPEDIA:即時版指定削除の方針	2_WIKIPEDIA:ウィキペディアは何ではないか	30_WIKIPEDIA:版指定削除の方針	31_WIKIPEDIA:リダイレクト削除の方針	32_WIKIPEDIA:即時存続	33_WIKIPEDIA:復帰の方針	34_WIKIPEDIA:投稿ブロックの方針	35_WIKIPEDIA:チェックユーザーの方針	36_WIKIPEDIA:オーバーサイトの方針	37_WIKIPEDIA:管理者	38_WIKIPEDIA:管理者の解任	39_WIKIPEDIA:巻き戻し者	3_WIKIPEDIA:編集方針	40_WIKIPEDIA:削除者	41_WIKIPEDIA:インターフェース管理者	42_WIKIPEDIA:合意形成	43_WIKIPEDIA:論争の解決	44_WIKIPEDIA:児童・生徒の方々へ	45_WIKIPEDIA:ノートページのガイドライン	46_WIKIPEDIA:説明責任	47_WIKIPEDIA:善意にとる	48_WIKIPEDIA:新規参加者を苛めないでください	49_WIKIPEDIA:腕ずくで解決しようとしない	4_WIKIPEDIA:礼儀を忘れない	50_WIKIPEDIA:記事の所有権	51_WIKIPEDIA:多重アカウント	52_WIKIPEDIA:スリー・リバート・ルール	53_WIKIPEDIA:信頼できる情報源	54_WIKIPEDIA:自分自身の記事をつくらない	55_WIKIPEDIA:原典のコピーはしない	56_WIKIPEDIA:無意味な記述	57_WIKIPEDIA:ネタバレ	58_WIKIPEDIA:あらすじの書き方	59_WIKIPEDIA:不快なコンテンツ	5_WIKIPEDIA:エチケット	60_WIKIPEDIA:外部リンクの選び方	61_プロジェクト:フィクション/登場人物と設定の記述	62_WIKIPEDIA:特筆性_(音楽)	63_WIKIPEDIA:独立記事作成の目安	64_WIKIPEDIA:関連項目	65_WIKIPEDIA:記事名の付け方	66_WIKIPEDIA:記事名の付け方/鉄道	67_WIKIPEDIA:記事名の付け方/ヨーロッパ貴族の記事名	68_プロジェクト:キリスト教/キリスト教の記事名と用語表記のガイドライン	69_WIKIPEDIA:出典を明記する	6_WIKIPEDIA:個人攻撃はしない	70_WIKIPEDIA:スタイルマニュアル	71_WIKIPEDIA:スタイルマニュアル_(レイアウト)	72_WIKIPEDIA:スタイルマニュアル_(見出し)	73_WIKIPEDIA:スタイルマニュアル_(導入部)	74_WIKIPEDIA:スタイルマニュアル_(人物伝)	75_WIKIPEDIA:スタイルマニュアル_(フィクション関連)	76_WIKIPEDIA:表記ガイド	77_WIKIPEDIA:表記ガイド/放送関連および配信関連	78_WIKIPEDIA:各年のスタイルガイド	79_WIKIPEDIA:各日のスタイルガイド	7_WIKIPEDIA:法的な脅迫をしない	80_WIKIPEDIA:記事どうしをつなぐ	81_WIKIPEDIA:大言壮語をしない	82_WIKIPEDIA:言葉を濁さない	83_WIKIPEDIA:すぐに古くなる表現は使わない	84_WIKIPEDIA:雑多な内容を箇条書きした節を避ける	85_WIKIPEDIA:ウィキペディアへの自己言及	86_WIKIPEDIA:箇条書き	87_WIKIPEDIA:関連作品	88_WIKIPEDIA:サマリースタイル	89_WIKIPEDIA:色の使用	8_WIKIPEDIA:署名	90_WIKIPEDIA:アイコン	91_WIKIPEDIA:スタブ	92_WIKIPEDIA:リダイレクト	93_WIKIPEDIA:影響が特に大きいテンプレート	94_WIKIPEDIA:テンプレートのサンドボックスとテストケース	95_WIKIPEDIA:利用者ページ	96_WIKIPEDIA:自著作物の持ち込み	97_WIKIPEDIA:自著作物の持ち込み/削除依頼を出されたら	98_WIKIPEDIA:ページの分割と統合	99_WIKIPEDIA:ページの改名	9_WIKIPEDIA:利用者名	anon	articleid	date_time	deleted	editor	editor_id	minor	namespace	revert	reverteds	revid	sha1	text_chars	title
None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	Wikipedia:検証可能性	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	FALSE	1125164	2007-08-22 17:15:12	FALSE	Xymax	149654	FALSE	1	FALSE		14394387	8z6rwftp6ygslkwhrthii9biofe4gfn	628	ノート:老舗局
None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	Wikipedia:検証可能性	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	FALSE	1125164	2007-08-22 17:18:33	FALSE	Greenleaf	126500	FALSE	1	FALSE		14394420	sdby2j7flvs5gu8loib4470s72a2jl0	717	ノート:老舗局
None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	Wikipedia:検証可能性	None	None	None	None	None	None	None	None	None	None	None	None	Wikipedia:削除の方針	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	FALSE	1125164	2007-08-22 17:27:26	FALSE	Xymax	149654	FALSE	1	FALSE		14394503	tlvku8rpdcr7ma02b8zjxsh2f4kb57k	946	ノート:老舗局
None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	Wikipedia:検証可能性	None	None	None	None	None	None	None	None	None	None	None	None	Wikipedia:削除の方針	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	FALSE	1125164	2007-08-22 17:35:05	FALSE	Greenleaf	126500	FALSE	1	FALSE		14394568	9a26oa6cznzuythmhxgqedgqinviast	973	ノート:老舗局
None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	Wikipedia:検証可能性	None	None	None	None	None	None	None	None	None	None	None	None	Wikipedia:削除の方針	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	FALSE	1125164	2007-09-01 14:39:55	FALSE	東京特許許可局	7229	FALSE	1	FALSE		14594748	l6dp35ouepsb7t4dgsw2r3xhaw9scip	1034	ノート:老舗局
None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	Wikipedia:著作権	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	FALSE	1125180	2007-08-22 16:03:56	FALSE	Sabulyn	28132	FALSE	4	FALSE		14393455	6dkk3bi6ocyf1i0pj7mn120yi08x39d	392	Wikipedia:削除依頼/ネクソンジャパン
None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	Wikipedia:著作権	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	FALSE	1125180	2007-08-23 20:07:21	FALSE	Kyube	9866	FALSE	4	FALSE		14413619	o9zgl843r87ns0jk0d7yf75dblcy569	552	Wikipedia:削除依頼/ネクソンジャパン
None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	Wikipedia:著作権	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	FALSE	1125180	2007-08-31 00:09:15	FALSE	悠卯斗	46277	FALSE	4	FALSE		14556448	mew92gekv2qeato2xsz0105z9wx50h8	628	Wikipedia:削除依頼/ネクソンジャパン
None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	Wikipedia:著作権	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	FALSE	1125180	2007-09-20 08:09:22	FALSE	太陽	114962	FALSE	4	FALSE		14970777	rezltikz1r2izqa077dkcmqewngtk84	695	Wikipedia:削除依頼/ネクソンジャパン
None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	Wikipedia:著作権	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	FALSE	1125180	2007-10-01 17:20:49	FALSE	Su-no-G	52744	FALSE	4	FALSE		15226172	pm5afrwla0g287jxq4qi2rkxt5tyenn	864	Wikipedia:削除依頼/ネクソンジャパン
